sentence,label
"['Alleenig', 'wil', 'ik', 'je', 'nog', 'zeiën', ',', 'dat', 'et', 'geen', 'vuuf', 'maenden', 'duurde', ',', 'of', 'k', 'ieuw', 'ik', 'brulof', 'mî', 'Leuntje', 'van', 'de', 'Paerdenblom', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]"
"['Ten', 'dien', 'einde', 'waren', 'of', 'maakten', 'deeze', 'guiten', 'en', 'oude', 'regeeringen', 'veelal', 'de', 'meeste', 'Historieschryvers', ',', 'Staatkundigen', ',', 'Redenaars', ',', 'Geestlyken', ',', 'enz', '.', 'aan', 'zich', 'dienstbaar', ',', 'en', 'deeze', 'schreeven', 'dikke', 'en', 'duistere', 'boeken', ',', 'verwarden', 'onze', 'denkbeelden', 'en', 't', 'gezond', 'menschenverstand', ',', 'zeiden', 'ons', 'alles', ',', 'behalven', 't', 'geen', 'wy', 'hadden', 'moeten', 'weeten', ',', 'vergoodden', 'onze', 'geweldenaaren', ',', 'en', 'schroomden', 'niet', ',', 'om', ',', 'zo', 'ik', 'my', 'dus', 'en', 'toch', 'te', 'recht', 'mag', 'uitdrukken', ',', 'zelfs', 'godslasteringen', 'om', 'den', 'broode', 'te', 'spreeken', ',', 'en', 'den', 'volke', 'voor', 'te', 'prediken', ':', 'voegt', 'nu', 'hier', 'by', ',', 'dat', 'de', 'volksvyanden', ',', 'de', 'magt', 'en', 'middelen', 'om', 'alle', 'onderzoek', 'en', 'navorsching', 'af', 'te', 'keeren', 'in', 'handen', 'hebbende', ',', 'dus', 'niets', 'onbeproefd', 'lieten', 'om', 'onderzoek', 'en', 'verlichting', 'te', 'weeren', ',', 'en', 'de', 'menigte', 'als', 'een', 'hoop', 'zwynen', ',', 'gelyk', 'men', 'ons', 'ook', 'noemde', 'en', 'hieldt', ',', 'voord', 'te', 'dryven', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Daarna', 'valt', 'de', 'drukte', 'in', 'van', 'maaien', 'en', 'hooien', ',', 'en', 'vóór', 'dien', 'tijd', 'reppen', 'zich', 'alle', 'handen', ',', 'om', ',', 'behalve', 'voor', 'de', 'bewerking', 'der', 'aardappelvelden', ',', 'te', 'zorgen', 'voor', 'het', 'uitdiepen', 'van', 'slooten', ',', 'het', 'herstellen', 'van', 'wallen', ',', 'het', 'aanbrengen', 'van', 'hekken', 'en', 'andere', 'afsluitingen', ',', 'ten', 'einde', 'het', 'naar', 'buiten', 'hunkerende', 'vee', 'straks', 'binnen', 'de', 'grenzen', 'te', 'houden', 'van', 'zijne', 'groene', 'weiden', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Zij', 'droomden', ':', 'al', 't', 'geluk', 'van', 't', 'leven', ',', 'Zou', 'hun', 'de', 'blijde', 'toekomst', 'geven', ',', 'Wat', 'bloemen', 'op', 'hun', 'levensstroom', '!']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0]"
"['dat', 'veroordeelen', '!']","[0, 0, 0]"
"['Deeze', 'zyn', ',', 'by', 'de', 'Europische', 'Volkeren', ',', 'veelal', 'geschikt', 'naar', 'het', 'Geslagt', 'en', 'den', 'ouderdom', 'van', 'het', 'Paard', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"['Dank', 'zy', 'u', ',', 'ô', 'lieve', 'Lente', '!']","[0, 0, 0, 0, 0, 0, 0, 0]"
"['vervolgens', 'ging', 'men', 'van', 'den', 'waterkant', ',', 'langs', 'een', 'breeden', 'weg', ',', 'naar', 'een', 'Dorp', ',', 'het', 'welk', 'zonder', 'eenige', 'orde', 'of', 'regel', 'was', 'aangelegd', ',', 'staande', 'alle', 'Huizen', 'overal', 'tusschen', 'de', 'Boomen', 'in', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0]"
"['Wen', 't', 'avondwindje', 'ritselt', 'in', 'de', 'boomen', 'En', 't', 'zilverlicht', 'der', 'maan', 'door', 't', 'loover', 'lacht', ',', 'Zit', 'ik', 'alleen', ',', 'van', 'u', 'alleen', 'te', 'droomen', ',', 'Lief', 'kind', ',', 'dat', 'mijner', 'ziel', 'vertroosting', 'bracht', ',', 'Dan', 'hoor', 'ik', 'in', 'der', 'blaadren', 'zacht', 'gerucht', 'Een', 'zoete', 'stem', ',', 'die', 'uwen', 'naam', 'mij', 'zucht', '.']","[0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['De', 'vogel', 'is', 'gevlogen', ',', 'zegt', 'men', 'van', 'iemand', ',', 'die', 'zich', 'ijlings', 'weggepakt', 'heeft', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Niet', 'verre', 'van', 'de', 'Wal', 'ziet', 'men', 'veel', 'Walvisschen', ',', 'die', 'zomtyds', ',', 'door', 'andere', 'Visschen', 'op', 'Strand', 'gejaegt', ',', 'en', 'dan', 'van', 'de', 'Honden', 'dieze', 'daer', 'omtrent', ',', 'meer', 'als', 'Menschen', ',', 'vernamen', ',', 'en', 'daer', 'op', 'afgerecht', 'waren', 'al', 'zwemmende', 'voor', 'hunne', 'Meesters', 'met', 'byten', 'gedood', ',', 'en', 'aldus', 'gevangen', 'wierden', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Want', 'alles', 'wat', 'ick', 'ghedaen', 'hebbe', 'dat', 'hebbe', 'ick', 'uyt', 'goeder', 'meyninghe', 'ende', 'tot', 'sijnen', 'dienste', 'ende', 'besten', 'ghedaen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Zij', ',', 'die', 'Zingvogeltjes', 'houden', ',', 'welke', 'van', 'het', 'binnenste', 'van', 'harde', 'zaaden', 'leeven', ',', 'hebben', 'in', 't', 'algemeen', 'gedagt', ',', 'dat', 'aan', 'dezelve', 'eenig', 'zand', 'met', 'het', 'zaad', 'vermengd', 'moest', 'gegeeven', 'worden', ',', 'om', 'de', 'spijsverteering', 'te', 'bevorderen', '.']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['De', 'woonhuizen', 'en', 'winkels', 'zijn', 'er', 'in', 'volkomene', 'overeenkomst', 'met', 'die', 'majestueuze', 'gebouwen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['De', 'Rivier', 'voor', 'de', 'Stad', ',', 'welkers', 'wallen', 'met', 'Oranje', 'Boomen', 'beplant', 'zyn', ',', 'kan', 'meer', 'dan', 'veertig', 'groote', 'Scheepen', 'omvatten', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Bij', 'ons', 'vindt', 'men', 'hem', 'gewoonlijk', 'van', 'mei', 'tot', 'augustus', ',', 'in', 'het', 'midden', 'van', 'welke', 'laatste', 'maand', 'hij', 'weder', 'naar', 'het', 'zuiden', 'trekt', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Degene', 'en', 'hetgene', 'of', 'hetgeen', 'daarentegen', 'beteekenen', ',', 'dat', 'de', 'aangeduide', 'personen', 'en', 'zaken', 'door', 'een', 'volgenden', 'bijzin', 'bepaald', 'worden', ',', 'en', 'drukken', 'dus', 'een', 'geheel', 'eigenaardig', 'begrip', 'uit', ',', 'hetwelk', 'bij', 'geene', 'mogelijkheid', 'uit', 'de', 'beide', 'woorden', 'op', 'zich', 'zelve', 'kan', 'worden', 'opgemaakt', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Het', 'Madelieve', 'kruid', 'alleen', ',', 'ofte', 'ook', 'wel', 'met', 'Byvoet', 'gemengd', ',', 'en', 'gestoten', ',', 'geneest', 'de', 'Krop', 'en', 'Kliergezwellen', '.']","[0, 3, 4, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Van', 'no', '.', '96', ',', 'beginnende', ':', 'Daer', 'was', 'een', 'sneeuwwit', 'vogeltje', 'Al', 'op', 'een', 'stekendorentje', ',', 'enz', '.', 'geeft', 'Mone', 'in', 'zijn', 'Uebersicht', ',', 'bl', '.', '233', ',', 'het', 'begin', 'aldus', 'op', ':', 'Het', 'sat', 'een', 'sneeu', 'wit', 'voghelken', 'Al', 'op', 'zijn', 'eerste', 'pluymen', ',', 'naar', 'de', 'aanhaling', 'in', 'een', 'liederboek', 'der', '16de', 'eeuw', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Die', 'nicker', ',', 'die', 't', 'quaedt', 'lieft', 'ghelijck', 'hy', 'haet', 'het', 'goet', '.']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Komt', 'dan', 'Lief', 'en', 'uytgelesen', ',', 'Son', 'gepresen', ',', 'Ick', 'Offer', 'mijn', 'reyne', 'schoot', ',', 'En', 'daer', 'toe', 'mijn', 'ziel', 'en', 'sinnen', ',', 'Die', 'u', 'minnen', ',', 'tot', 'het', 'eynde', 'van', 'mijn', 'doot', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['De', 'ridderlijke', 'zeden', 'der', 'oude', 'veroveraars', 'zijn', 'verdwenen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Totten', 'opwassen', 'int', 'wesen', 'Christi', '.']","[0, 0, 0, 0, 0, 0]"
"['Al', 'pratende', 'over', 'koeikens', 'en', 'kalfkens', ',', 'sloegen', 'zij', 'met', 'al', 'de', 'anderen', 'langzaam', 'den', 'weg', 'in', 'naar', 'het', 'dorp', '.']","[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Het', 'hooge', 'woord', 'was', 'er', 'eindelijk', 'uit', ',', 'en', 'Kees', 'was', 'slim', 'genoeg', ',', 'om', 'het', 'visken', 'niet', 'ten', 'tweedenmale', 'te', 'laten', 'ontglippen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
"['Iemand', 'vleugelen', 'maken', 'is', 'hem', 'doen', 'voortsnellen', ':', 'de', 'vrees', 'maakte', 'haar', 'vleugelen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Godt', 'aensiende', 'sijne', 'goede', 'begheerte', ',', 'heeft', 'by', 'nachte', 'den', 'Bischop', 'van', 'Vercelle', 'Honoratus', 'ghenaemt', ',', 'tot', 'dry', 'reysen', 'toe', 'op', 'gheroepen', ',', 'dat', 'hy', 'sijnen', 'dienaer', 'Ambrosio', 'de', 'heylighe', 'nuttinghe', 'soude', 'gaen', 'geuen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['KOmt', 'Christen', 'Ziel', ',', 'ziet', 'hier', 'Gods', 'Secretaris', ',', 'Sint', 'Jan', 'een', 'wijs', 'Griffier', ':', 's', 'Heeren', 'Notaris', ';', 'Die', 'eertijds', 'is', 'geheeten', 'Christus', 'Broeder', ',', 'Als', 'Christus', 'hem', 'beval', 't', 'Opsigt', 'in', 't', 'Aartsche', 'dal', ',', 'Boven', 'd', 'Apost', 'len', 'al', ',', 'Van', 'zijn', 'Vrouw', 'Moeder', ',', 'Hy', 'was', 't', 'die', 'tot', 'aan', 't', 'Kruys', 'Snel', 'aan', 'quam', 'loopen', ',', 'Door', 'al', 'het', 'Ioods', 'gespuys', ',', 'Met', 'grooter', 'hoopen', ':', 'Hy', 'was', 't', 'die', 'Christus', 'magt', 'had', 'aangenomen', ',', 'Reyn', ',', 'zuyver', ',', 'ongeraakt', ',', 'Ia', 'ook', 'gantsch', 'ongeblaakt', ',', 'Van', 'Lighaam', 'niet', 'mismaakt', ',', 'Tot', 'God', 'gekomen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Hoe', 'veel', 'te', 'meer', 'dan', ',', 'die', 'hun', 'en', 'mijen', 'niet', ',', 'Vallen', 'onversinst', 'in', 'allendich', 'torment', '?']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Vroeger', 'was', 'daarvan', 'enkel', 'eene', 'lijst', 'der', 'Namen', 'gedrukt', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['In', 'het', 'opklimmen', 'had', 'men', 'echter', 'veel', 'hulp', 'van', 'eene', 'kleine', 'blauwe', 'bloem', ',', 'zoo', 'iets', 'gelijk', 'ons', 'vergeet', 'me', 'nietje', ',', 'maar', 'natuurlijk', 'kolossaler', ',', 'wier', 'wortels', 'zich', 'ijzervast', 'in', 'de', 'spleten', 'der', 'rotsen', 'ketenden', ',', 'en', 'wier', 'stengels', 'langs', 'de', 'wanden', 'naar', 'beneden', 'hingen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 4, 4, 0, 0, 0, 0, 0, 3, 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Ook', 'is', 'niet', 'de', 'tijd', ',', 'die', 'er', 'verloopt', 'tusschen', 'den', 'beet', 'en', 'den', 'dood', ',', 'dezelfde', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Volgens', 'den', 'Heer', 'de', 'montbeillard', ',', 'Medeschryver', 'van', 'den', 'Heer', 'de', 'buffon', '.', 'De', 'Sneeuwvogel', ',', 'in', 't', 'Latyn', 'Fringilla', 'Albicans', 'ook', 'Nivalis', 'Avis', ',', 'in', 't', 'Fransch', 'l', 'Ortolan', 'de', 'Neigte', ',', 'in', 't', 'Hoogduitsch', 'Schneevogel', ',', 'in', 't', 'Engelsch', 'Sealark', ',', 'in', 't', 'Zweedsch', 'Snoespurf', ',', 'in', 't', 'Laplandsch', 'Alaipy', ',', 'in', 't', 'Deensch', 'Sneckok', ',', 'in', 't', 'Noorweegsch', 'Sne', 'efugl', ',', 'in', 't', 'Groenlandsch', 'Kopanoarsuch', ',', 'geheeten', ',', 'verkiest', 'de', 'bergen', 'van', 'Spitsbergen', ',', 'de', 'Laplandsche', 'Alpen', ',', 'de', 'Kusten', 'van', 'Hudsonsbay', ',', 'en', 'misschien', 'nog', 'Noordlyker', 'gelegene', 'plaatzen', ',', 'voor', 'zyn', 'liefste', 'verblyf', ',', 'geduurende', 'het', 'schoone', 'Jaarsaisoen', ',', 'indien', 'men', ',', 'in', 'zo', 'guure', 'lugtstreeken', ',', 'anders', 'van', 'een', 'schoon', 'Jaarsaisoen', 'mag', 'spreeken', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2, 0, 1, 2, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Het', 'hout', 'is', 'wel', 'vast', 'en', 'sterk', ',', 'maar', 'onsterker', 'als', 'boeken', 'hout', ':', 'ook', 'kan', 'het', 'beter', 'bewerkt', 'werden', ',', 'als', 'van', 'de', 'wilde', 'eike', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0]"
"['Van', 'hier', 'werd', 'de', 'Duif', 'een', 'zinnebeeld', 'van', 'Vrede', 'zo', 'wel', 'als', 'van', 'den', 'Persoon', ',', 'die', 'denzelven', 'op', 'Aarde', 'bragt', '.']","[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['De', 'heide', 'schijnt', 'zelfs', 'niet', 'zeer', 'gemeen', 'in', 'Azië', '.']","[0, 3, 0, 0, 0, 0, 0, 0, 0, 0]"
"['De', 'twaalfde', 'en', 'laatste', 'maand', 'van', 'een', 'jaar', ';', 'van', 'het', 'lat', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['__________', 'De', 'drukfouten', 'in', 'den', 'eersten', 'Druk', 'van', 'het', 'Eerste', 'Deel', 'zijn', 'aangewezen', 'bij', 'het', 'Tweede', ',', 'bl', '.', '349', ',', '350', 'en', 'in', 'den', 'tweeden', 'Druk', 'van', 'dat', 'Deel', 'verbeterd', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Bij', 'duizenden', 'werden', 'die', 'armen', 'in', 'of', 'voor', 'hunne', 'woning', 'zieltogende', 'aangetroffen', ',', 'zonder', 'een', 'teug', 'waters', 'te', 'kunnen', 'bekomen', 'om', 'de', 'hitte', ',', 'die', 'hun', 'binnenste', 'verschroeide', ',', 'eenigszins', 'te', 'kunnen', 'bekoelen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Zij', 'heeft', 'de', 'deur', 'opengesteld', 'voor', 'eenen', 'stroom', 'van', 'schrijvers', 'en', 'schrijvertjes', ':', 'geen', 'bijen', ',', 'die', 'dommelen', 'in', 'den', 'gloed', 'der', 'zon', ',', 'over', 'bloem', 'en', 'plant', ';', 'maar', 'gonzende', 'muggen', 'in', 'het', 'vale', 'licht', ',', 'dat', 'door', 'moerasdampen', 'schijnt', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Zijn', 'Majesteit', 'bewees', 'ons', 'veel', 'gonst', 'voor', 'ons', 'vertrek', ',', 'want', 'uit', 'genome', 'veele', 'stukken', 'Zyde', 'Stoffen', ',', 'en', 'een', 'Stoffe', 'Kleed', 'als', 'de', 'Mandaryns', 'van', 'de', 'derde', 'Rang', 'dragen', ',', 'een', 'Rok', 'van', 'zijn', 'eigen', 'Lyf', ',', 'met', 'Paerlen', ',', 'en', 'den', 'Ryks', 'Draek', 'geborduurt', ',', 'die', 'hy', 'aen', 'ons', 'vereerden', ',', 'liet', 'ons', 'ook', 'van', 'kost', 'en', 'voorraed', 'voorzien', ',', 'ook', 'Paerden', ',', 'Kamelen', ',', 'en', 'Tenten', 'geven', ';', 'daer', 'en', 'boven', 'belaste', 'hy', 'ons', 'aen', 'zijn', 'Ooms', 'tafel', 'te', 'eeten', ',', 'de', 'geheele', 'Reize', 'door', ':', 'deze', 'Reize', 'heeft', 'aen', 't', 'Hof', 'van', 'Peking', 'zeer', 'veel', 'geld', 'gekost', ',', 'en', 'wy', 'hebben', 'de', 'Eere', ',', 'die', 'men', 'ons', 'aen', 'deed', ',', 'duur', 'genoeg', 'moeten', 'betalen', ',', 'door', 'de', 'moeitens', 'en', 'ongemak', ',', 'die', 'wy', 'vier', 'Maenden', 'op', 'onze', 'Reize', 'geleden', 'hebben', ',', 'in', 'deze', 'Woestyne', ':', 'al', 'het', 'geene', 'wy', 'geleden', 'hebben', 'uit', 'Europa', 'tot', 'Peking', 'toe', ',', 'is', 'maer', 'speelen', 'by', 'deze', 'Reize', 'te', 'vergelijken', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Hy', 'stont', 'so', 'blijdelick', 'aenden', 'staeck', 'Hy', 'gevoelde', 'van', 'binnen', 'der', 'liefden', 'smaeck', 'Hy', 'sprack', 'met', 'eenen', 'moede', 'Heer', 'Iesus', 'Ende', 'De', 'weerlicke', 'heeren', 'som', 'wisten', 'wel', 'bet', 'Maer', 'twert', 'hen', 'vanden', 'Schriften', 'belet', 'Sy', 'ginghen', 'Pilatus', 'ganghen', 'Sy', 'leverden', 'de', 'wolven', 'd', 'onnoosel', 'bloet', 'Na', 'allen', 'haer', 'verlanghen', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Wij', 'hebben', 'ons', 'toch', 'aan', 'de', 'bevordering', 'van', 'het', 'Nut', 'van', 'het', 'Algemeen', 'toegewijd', ';', 'en', 'wat', 'is', 'voor', 'het', 'welzijn', ',', 'wat', 'voor', 'het', 'geluk', 'onzer', 'broederen', 'van', 'meer', 'belang', ',', 'dan', 'hun', 'vrede', 'met', 'hen', 'zelve', 'te', 'schenken', '?']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['van', 'Kikvorschen', ',', 'Rarit', '.']","[0, 1, 0, 0, 0]"
"['Eene', 'ware', 'bespotting', 'van', 'het', 'gezond', 'verstand', '!']","[0, 0, 0, 0, 0, 0, 0, 0]"
"['c', '.', 'In', 't', 'Kabinet', 'van', 'de', 'Heer', 'Lud', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"['Het', 'laatste', 'werk', 'vooral', 'toont', 'dat', 'k', '.']","[0, 0, 0, 0, 0, 0, 0, 0]"
"['Zo', 'haast', ',', 'zeide', 'Mahomet', ',', 'dis', 'zy', 'daar', 'binnen', 'gekomen', 'zijn', ',', 'aanbied', 'men', 'hen', 'voor', 't', 'eerste', 'gerecht', 'de', 'lever', 'van', 'een', 'visch', ',', 'Albehbut', 'genoemt', ',', 'die', 'in', 'lekkerheit', 'van', 'smaak', 't', 'ambroos', 'overtreft', '.']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
